,Year,Make,Model,Overall,Quality_And_Reliability,Driving_Experience,Resale
1222,2014,FORD,FOCUS,56,46,70,68
1223,2014,FORD,FOCUS ST,56,46,70,68
1224,2014,FORD,FUSION,72,73,73,73
1225,2014,FORD,FUSION ENERGI,72,73,73,73
1226,2014,FORD,MUSTANG,72,77,69,75
1227,2014,FORD,F250 CREW CAB,76,76,63,90
1228,2014,FORD,F350 SUPER CAB,76,76,63,90
1229,2014,FORD,ECONOLINE E250 CARGO,76,76,63,90
1230,2014,FORD,TAURUS,75,81,66,70
1231,2014,GMC,ACADIA,74,77,70,72
1232,2014,GMC,SIERRA 1500 DOUBLE CAB,76,67,72,89
1233,2014,GMC,SIERRA 2500 HD CREW CAB,78,80,58,90
1234,2014,GMC,TERRAIN,76,85,72,74
1235,2014,GMC,YUKON,78,78,69,79
1236,2014,GMC,YUKON XL,78,78,69,79
1237,2014,HONDA,ACCORD HYBRID,73,78,73,80
1238,2014,HONDA,CR-V,73,82,73,82
1239,2014,HONDA,ODYSSEY,65,62,71,75
1240,2014,HONDA,PILOT,72,80,68,75
1241,2014,HONDA,RIDGELINE,74,88,63,80
1242,2014,HYUNDAI,ELANTRA GT,70,80,68,75
1243,2014,HYUNDAI,EQUUS,78,74,78,64
1244,2014,HYUNDAI,SANTA FE,76,79,77,79
1245,2014,HYUNDAI,SANTA FE SPORT,76,79,77,79
1246,2014,HYUNDAI,SONATA,76,82,78,74
1247,2014,HYUNDAI,SONATA HYBRID,76,82,78,74
1248,2014,HYUNDAI,TUCSON,71,78,79,76
1249,2014,INFINITI,Q50,74,63,69,69
1250,2014,INFINITI,Q60,78,70,67,95
1251,2014,INFINITI,QX60,72,54,69,75
1252,2014,JEEP,CHEROKEE,60,51,77,79
1253,2014,JEEP,COMPASS,57,64,66,71
1254,2014,JEEP,GRAND CHEROKEE,68,62,78,79
1255,2014,JEEP,PATRIOT,59,67,67,69
1256,2014,JEEP,WRANGLER,62,65,63,87
1257,2014,JEEP,WRANGLER UNLIMITED,62,65,63,87
1258,2014,KIA,CADENZA,80,83,80,75
1259,2014,KIA,FORTE,66,67,74,72
1260,2014,KIA,FORTE5,66,67,74,72
1261,2014,KIA,FORTE KOUP,66,67,74,72
1262,2014,KIA,OPTIMA,75,79,78,73
1263,2014,KIA,OPTIMA HYBRID,75,79,78,73
1264,2014,KIA,SEDONA,63,64,66,66
1265,2014,KIA,SORENTO,69,76,68,72
1266,2014,KIA,SOUL,75,81,78,85
1267,2014,KIA,SPORTAGE,69,74,77,76
1268,2014,LAND ROVER,RANGE ROVER SPORT,72,69,78,70
1269,2014,LINCOLN,MKZ,79,77,71,69
1270,2014,MAZDA,CX-5,70,78,72,76
1271,2014,MAZDA,CX-9,61,57,68,68
1272,2014,MAZDA,MAZDA3,68,72,75,75
1273,2014,MAZDA,MAZDA6,66,61,77,72
1274,2014,MERCEDES-BENZ,C-CLASS,83,83,70,73
1275,2014,MERCEDES-BENZ,E-CLASS,85,85,76,67
1276,2014,MERCEDES-BENZ,GL-CLASS,82,74,72,69
1277,2014,MERCEDES-BENZ,GLK-CLASS,85,88,72,71
1278,2014,MERCEDES-BENZ,M-CLASS,82,76,74,71
1279,2014,MERCEDES-BENZ,S-CLASS,85,75,86,65
1280,2014,MINI,CLUBMAN,67,72,64,85
1281,2014,MINI,CONVERTIBLE,67,72,64,95
1282,2014,MINI,COUNTRYMAN,76,76,81,93
1283,2014,MINI,HARDTOP,67,72,64,95
1284,2014,MINI,PACEMAN,67,72,64,90
1285,2014,MITSUBISHI,MIRAGE,57,64,61,65
1286,2014,MITSUBISHI,OUTLANDER SPORT,65,69,65,72
1287,2014,NISSAN,ALTIMA,73,75,73,74
1288,2014,NISSAN,FRONTIER CREW CAB,72,79,62,83
1289,2014,NISSAN,MAXIMA,79,82,74,70
1290,2014,NISSAN,PATHFINDER,64,56,72,71
1291,2014,NISSAN,ROGUE,68,65,77,74
1292,2014,NISSAN,ROGUE SELECT,68,65,77,74
1293,2014,NISSAN,SENTRA,74,80,77,73
1294,2014,NISSAN,VERSA,61,67,66,68
1295,2014,NISSAN,VERSA NOTE,61,67,66,68
1296,2014,PORSCHE,CAYENNE,89,81,86,70
1297,2014,PORSCHE,CAYMAN,92,90,80,83
1298,2014,SUBARU,FORESTER,67,67,71,75
1299,2014,SUBARU,LEGACY,73,80,67,76
1300,2014,TOYOTA,4RUNNER,75,73,72,88
1301,2014,TOYOTA,AVALON,78,84,64,75
1302,2014,TOYOTA,AVALON HYBRID,78,84,64,75
1303,2014,TOYOTA,CAMRY,82,93,73,78
1304,2014,TOYOTA,CAMRY HYBRID,82,93,73,78
1305,2014,TOYOTA,COROLLA,76,81,76,83
1306,2014,TOYOTA,FJ CRUISER,77,89,71,79
1307,2014,TOYOTA,HIGHLANDER,76,72,82,78
1308,2014,TOYOTA,HIGHLANDER HYBRID,76,72,82,78
1309,2014,TOYOTA,PRIUS,72,85,62,75
1310,2014,TOYOTA,PRIUS PLUG-IN HYBRID,72,85,62,75
1311,2014,TOYOTA,SIENNA,73,76,69,78
1312,2014,TOYOTA,TACOMA DOUBLE CAB,70,75,60,89
1313,2014,TOYOTA,TACOMA REGULAR CAB,78,74,70,89
1314,2014,TOYOTA,TUNDRA CREWMAX,78,74,70,89
1315,2014,TOYOTA,VENZA,78,84,73,76
1316,2014,VOLKSWAGEN,JETTA,70,75,73,71
1317,2014,VOLKSWAGEN,JETTA SPORTWAGEN,70,75,73,71
1318,2014,VOLKSWAGEN,PASSAT,68,65,75,69
1319,2014,VOLKSWAGEN,TIGUAN,73,80,82,70
1320,2014,VOLVO,S60,75,77,67,69
1321,2014,VOLVO,XC60,77,79,71,71
1322,2013,ACURA,ILX,81,87,63,72
1323,2013,ACURA,MDX,79,81,65,74
1324,2013,ACURA,RDX,75,74,67,69
1325,2013,ACURA,TL,86,84,78,72
1326,2013,AUDI,A6,84,78,82,67
1327,2013,AUDI,A7,81,74,82,67
1328,2013,AUDI,Q5,81,76,81,68
1329,2013,AUDI,Q7,73,63,76,70
1330,2013,BMW,1 SERIES,87,90,70,75
1331,2013,BMW,3 SERIES,78,73,79,67
1332,2013,BMW,X1,77,79,67,66
1333,2013,BMW,X3,81,80,77,65
1334,2013,BMW,X5,83,79,77,66
1335,2013,BMW,X5 M,83,79,77,66
1336,2013,BMW,X6 M,77,75,69,93
1337,2013,BUICK,ENCLAVE,81,79,82,68
1338,2013,BUICK,ENCORE,80,85,83,73
1339,2013,BUICK,LACROSSE,78,84,60,73
1340,2013,BUICK,REGAL,79,80,78,69
1341,2013,BUICK,VERANO,83,93,77,71
1342,2013,CADILLAC,ATS,73,66,75,71
1343,2013,CADILLAC,ESCALADE ESV,86,85,68,73
1344,2013,CADILLAC,ESCALADE EXT,86,85,68,73
1345,2013,CADILLAC,SRX,81,76,75,70
1346,2013,CADILLAC,XTS,79,75,76,65
1347,2013,CHEVROLET,CAMARO,78,82,72,76
1348,2013,CHEVROLET,CORVETTE,79,76,66,83
1349,2013,CHEVROLET,CRUZE,72,76,76,70
1350,2013,CHEVROLET,EQUINOX,81,91,74,72
1351,2013,CHEVROLET,MALIBU,78,82,72,74
1352,2013,CHEVROLET,SILVERADO 1500 EXTENDED CAB,81,82,61,89
1353,2013,CHEVROLET,SILVERADO 2500 HD CREW CAB,81,83,60,90
1354,2013,CHEVROLET,SONIC,71,78,79,68
1355,2013,CHEVROLET,SPARK,52,55,70,65
1356,2013,CHEVROLET,SUBURBAN,74,74,62,77
1357,2013,CHEVROLET,TRAVERSE,79,80,77,72
1358,2013,CHEVROLET,VOLT,74,78,77,69
1359,2013,CHRYSLER,200,68,70,69,70
1360,2013,CHRYSLER,300,78,71,78,73
1361,2013,CHRYSLER,TOWN & COUNTRY,69,74,67,69
1362,2013,DODGE,AVENGER,66,68,69,69
1363,2013,DODGE,CHALLENGER,76,72,75,84
1364,2013,DODGE,CHARGER,76,64,83,75
1365,2013,DODGE,DART,55,43,80,73
1366,2013,DODGE,GRAND CARAVAN PASSENGER,59,67,56,69
1367,2013,DODGE,JOURNEY,62,67,64,67
1368,2013,FIAT,500,66,70,77,67
1369,2013,FORD,C-MAX ENERGI,57,57,71,67
1370,2013,FORD,C-MAX HYBRID,57,57,71,67
1371,2013,FORD,EDGE,75,76,74,72
1372,2013,FORD,ESCAPE,61,57,75,74
1373,2013,FORD,EXPEDITION,66,61,61,76
1374,2013,FORD,EXPLORER,64,56,74,76
1375,2013,FORD,F150 (HERITAGE) SUPER CAB,82,76,73,85
1376,2013,FORD,FIESTA,38,33,70,66
1377,2013,FORD,FLEX,72,69,77,73
1378,2013,FORD,FOCUS,53,53,68,67
1379,2013,FORD,FOCUS ST,53,53,68,67
1380,2013,FORD,FUSION,68,64,74,73
1381,2013,FORD,FUSION ENERGI,68,64,74,73
1382,2013,FORD,MUSTANG,76,76,76,74
1383,2013,FORD,F250 CREW CAB,82,77,71,90
1384,2013,FORD,F350 SUPER CAB,82,77,71,90
1385,2013,FORD,ECONOLINE E250 CARGO,82,77,71,90
1386,2013,FORD,TAURUS,72,70,67,69
1387,2013,GMC,ACADIA,75,75,76,71
1388,2013,GMC,SIERRA 1500 DOUBLE CAB,81,85,57,89
1389,2013,GMC,SIERRA 3500 HD REGULAR CAB,80,80,60,90
1390,2013,GMC,TERRAIN,79,84,78,73
1391,2013,GMC,YUKON XL,79,80,65,78
1392,2013,HONDA,ACCORD,79,79,76,79
1393,2013,HONDA,CR-V,79,85,74,81
1394,2013,HONDA,CROSSTOUR,79,80,77,72
1395,2013,HONDA,FIT,69,84,66,77
1396,2013,HONDA,ODYSSEY,72,73,72,74
1397,2013,HONDA,PILOT,73,74,73,75
1398,2013,HONDA,RIDGELINE,80,86,71,79
1399,2013,HYUNDAI,ACCENT,70,81,75,67
1400,2013,HYUNDAI,AZERA,77,72,78,68
1401,2013,HYUNDAI,ELANTRA GT,69,71,75,73
1402,2013,HYUNDAI,GENESIS,81,78,73,70
1403,2013,HYUNDAI,SANTA FE,70,66,74,78
1404,2013,HYUNDAI,SONATA,78,82,74,72
1405,2013,HYUNDAI,SONATA HYBRID,78,82,74,72
1406,2013,HYUNDAI,TUCSON,72,71,84,74
1407,2013,HYUNDAI,VELOSTER,60,54,78,72
1408,2013,JEEP,COMPASS,63,71,72,70
1409,2013,JEEP,GRAND CHEROKEE,74,72,75,77
1410,2013,JEEP,PATRIOT,61,70,70,68
1411,2013,JEEP,WRANGLER,64,63,69,88
1412,2013,JEEP,WRANGLER UNLIMITED,64,63,69,88
1413,2013,KIA,FORTE,76,83,77,67
1414,2013,KIA,FORTE5,76,83,77,67
1415,2013,KIA,FORTE KOUP,76,83,77,67
1416,2013,KIA,OPTIMA,76,75,79,72
1417,2013,KIA,OPTIMA HYBRID,76,75,79,72
1418,2013,KIA,RIO,67,74,77,64
1419,2013,KIA,SORENTO,69,68,73,70
1420,2013,KIA,SOUL,76,79,76,76
1421,2013,KIA,SPORTAGE,72,73,83,74
1422,2013,LAND ROVER,RANGE ROVER SPORT,76,67,78,68
1423,2013,LINCOLN,MKS,81,79,74,66
1424,2013,LINCOLN,MKX,83,82,73,72
1425,2013,MAZDA,CX-5,68,68,76,76
1426,2013,MAZDA,CX-9,71,74,72,67
1427,2013,MAZDA,MAZDA3,69,78,68,72
1428,2013,MAZDA,MAZDA6,70,76,67,70
1429,2013,MERCEDES-BENZ,C-CLASS,81,80,74,72
1430,2013,MERCEDES-BENZ,E-CLASS,84,84,74,67
1431,2013,MERCEDES-BENZ,GL-CLASS,77,67,74,69
1432,2013,MERCEDES-BENZ,GLK-CLASS,85,84,77,71
1433,2013,MERCEDES-BENZ,M-CLASS,78,73,74,70
1434,2013,MINI,CLUBMAN,68,73,73,65
1435,2013,MINI,CONVERTIBLE,68,73,73,65
1436,2013,MINI,COUNTRYMAN,78,82,81,93
1437,2013,MINI,COUPE,68,73,73,65
1438,2013,MINI,HARDTOP,68,73,73,65
1439,2013,MINI,PACEMAN,68,73,73,65
1440,2013,NISSAN,ALTIMA,71,69,75,73
1441,2013,NISSAN,JUKE,70,74,80,70
1442,2013,NISSAN,MAXIMA,81,79,74,69
1443,2013,NISSAN,PATHFINDER,58,49,74,71
1444,2013,NISSAN,ROGUE,68,75,70,70
1445,2013,NISSAN,SENTRA,67,67,77,71
1446,2013,NISSAN,VERSA,67,81,69,68
1447,2013,PORSCHE,911,89,90,76,68
1448,2013,PORSCHE,BOXSTER,92,90,81,82
1449,2013,PORSCHE,CAYENNE,93,87,88,69
1450,2013,SCION,FR-S,61,67,65,73
1451,2013,SCION,TC,69,71,77,67
1452,2013,SMART,FORTWO,55,64,67,65
1453,2013,SMART,FORTWO ELECTRIC DRIVE,55,64,67,65
1454,2013,SUBARU,BRZ,54,55,67,71
1455,2013,SUBARU,FORESTER,64,70,66,74
1456,2013,SUBARU,LEGACY,76,80,71,76
1457,2013,SUBARU,XV CROSSTREK,61,66,71,76
1458,2013,TOYOTA,4RUNNER,80,81,72,88
1459,2013,TOYOTA,AVALON,81,79,73,74
1460,2013,TOYOTA,AVALON HYBRID,81,79,73,74
1461,2013,TOYOTA,CAMRY,79,81,74,78
1462,2013,TOYOTA,CAMRY HYBRID,79,81,74,78
1463,2013,TOYOTA,COROLLA,79,90,70,78
1464,2013,TOYOTA,FJ CRUISER,80,88,73,78
1465,2013,TOYOTA,HIGHLANDER,74,78,69,78
1466,2013,TOYOTA,HIGHLANDER HYBRID,74,78,69,78
1467,2013,TOYOTA,PRIUS,72,87,62,75
1468,2013,TOYOTA,PRIUS PLUG-IN HYBRID,72,87,62,75
1469,2013,TOYOTA,SIENNA,75,75,73,77
1470,2013,TOYOTA,TACOMA DOUBLE CAB,78,85,63,89
1471,2013,TOYOTA,TACOMA REGULAR CAB,87,89,65,89
1472,2013,TOYOTA,TUNDRA CREWMAX,87,89,65,89
1473,2013,TOYOTA,VENZA,81,86,73,76
1474,2013,VOLKSWAGEN,CC,75,75,70,66
1475,2013,VOLKSWAGEN,GTI,74,71,84,71
1476,2013,VOLKSWAGEN,GOLF,74,73,81,70
1477,2013,VOLKSWAGEN,GOLF R,74,73,81,70
1478,2013,VOLKSWAGEN,JETTA,69,70,77,70
1479,2013,VOLKSWAGEN,JETTA SPORTWAGEN,69,70,77,70
1480,2013,VOLKSWAGEN,PASSAT,72,69,78,69
1481,2013,VOLKSWAGEN,TIGUAN,78,81,86,69
1482,2013,VOLKSWAGEN,TOUAREG,81,76,77,69
1483,2013,VOLVO,S60,77,76,71,68
1484,2013,VOLVO,XC60,74,72,67,71
1485,2013,VOLVO,XC70,77,80,63,69
1486,2013,VOLVO,XC90,67,72,50,71
1487,2012,ACURA,MDX,79,76,69,74
1488,2012,ACURA,RDX,78,81,66,69
1489,2012,ACURA,TL,85,85,73,73
1490,2012,AUDI,A3,77,78,69,69
1491,2012,AUDI,A6,84,76,83,68
1492,2012,AUDI,A7,84,77,83,67
1493,2012,AUDI,Q5,77,75,74,67
1494,2012,AUDI,Q7,73,62,76,70
1495,2012,BMW,1 SERIES,84,80,78,75
1496,2012,BMW,3 SERIES,82,78,82,67
1497,2012,BMW,X3,79,77,77,65
1498,2012,BMW,X5,79,73,77,67
1499,2012,BMW,X5 M,79,73,77,67
1500,2012,BUICK,ENCLAVE,77,86,69,68
1501,2012,BUICK,LACROSSE,78,86,57,73
1502,2012,BUICK,REGAL,72,79,67,70
1503,2012,BUICK,VERANO,78,86,76,71
1504,2012,CADILLAC,ESCALADE ESV,78,67,73,93
1505,2012,CADILLAC,ESCALADE EXT,78,67,73,93
1506,2012,CADILLAC,SRX,82,83,68,71
1507,2012,CHEVROLET,CAMARO,80,87,71,76
1508,2012,CHEVROLET,COLORADO REGULAR CAB,61,78,46,77
1509,2012,CHEVROLET,CORVETTE,85,79,74,83
1510,2012,CHEVROLET,CRUZE,69,78,68,70
1511,2012,CHEVROLET,EQUINOX,75,83,73,72
1512,2012,CHEVROLET,MALIBU,78,91,64,71
1513,2012,CHEVROLET,SONIC,59,62,75,68
1514,2012,CHEVROLET,SUBURBAN,77,79,63,77
1515,2012,CHEVROLET,TAHOE,77,81,56,84
1516,2012,CHEVROLET,TRAVERSE,74,84,65,71
1517,2012,CHEVROLET,VOLT,81,83,85,69
1518,2012,CHRYSLER,200,66,68,67,70
1519,2012,CHRYSLER,300,76,71,74,73
1520,2012,CHRYSLER,TOWN & COUNTRY,68,71,69,69
1521,2012,DODGE,AVENGER,66,69,68,70
1522,2012,DODGE,CALIBER,61,77,57,67
1523,2012,DODGE,CHALLENGER,74,66,79,84
1524,2012,DODGE,CHARGER,70,60,75,74
1525,2012,DODGE,DURANGO,75,72,77,77
1526,2012,DODGE,GRAND CARAVAN PASSENGER,58,66,56,69
1527,2012,DODGE,JOURNEY,56,60,60,67
1528,2012,FIAT,500,47,46,71,68
1529,2012,FORD,EDGE,72,70,76,71
1530,2012,FORD,ESCAPE,63,69,67,71
1531,2012,FORD,EXPEDITION,77,73,70,75
1532,2012,FORD,EXPEDITION EL,77,73,70,75
1533,2012,FORD,EXPLORER,70,71,70,75
1534,2012,FORD,F150 (HERITAGE) SUPER CAB,78,70,72,85
1535,2012,FORD,FIESTA,51,56,68,67
1536,2012,FORD,FLEX,80,79,81,72
1537,2012,FORD,FOCUS,47,41,69,67
1538,2012,FORD,FOCUS ST,47,41,69,67
1539,2012,FORD,FUSION,70,74,69,71
1540,2012,FORD,MUSTANG,78,79,76,74
1541,2012,FORD,F250 CREW CAB,79,71,73,90
1542,2012,FORD,F350 SUPER CAB,79,71,73,90
1543,2012,FORD,ECONOLINE E250 CARGO,79,71,73,90
1544,2012,FORD,TAURUS,80,83,68,69
1545,2012,GMC,ACADIA,65,65,70,70
1546,2012,GMC,CANYON CREW CAB,62,80,47,76
1547,2012,GMC,SIERRA 1500 DOUBLE CAB,85,92,57,89
1548,2012,GMC,TERRAIN,79,90,72,72
1549,2012,GMC,YUKON XL,80,82,65,77
1550,2012,HONDA,ACCORD,75,86,63,78
1551,2012,HONDA,CR-V,75,82,70,81
1552,2012,HONDA,CROSSTOUR,82,83,79,72
1553,2012,HONDA,FIT,68,84,65,77
1554,2012,HONDA,INSIGHT,61,77,56,71
1555,2012,HONDA,ODYSSEY,77,78,76,74
1556,2012,HONDA,PILOT,76,77,75,74
1557,2012,HONDA,RIDGELINE,79,89,67,78
1558,2012,HYUNDAI,ACCENT,64,78,67,67
1559,2012,HYUNDAI,ELANTRA,63,65,71,72
1560,2012,HYUNDAI,ELANTRA GT,63,65,71,72
1561,2012,HYUNDAI,GENESIS,78,71,75,70
1562,2012,HYUNDAI,SANTA FE,66,70,65,70
1563,2012,HYUNDAI,SONATA,66,65,71,72
1564,2012,HYUNDAI,TUCSON,68,75,74,74
1565,2012,HYUNDAI,VELOSTER,49,38,74,72
1566,2012,JEEP,COMPASS,61,74,66,70
1567,2012,JEEP,GRAND CHEROKEE,69,63,75,77
1568,2012,JEEP,LIBERTY,63,72,62,74
1569,2012,JEEP,PATRIOT,60,74,65,68
1570,2012,JEEP,WRANGLER,60,60,65,88
1571,2012,JEEP,WRANGLER UNLIMITED,60,60,65,88
