,Year,Make,Model,Overall,Quality_And_Reliability,Driving_Experience,Resale
2085,2010,Cadillac,CTS-V,83,87,68,68
2086,2010,Cadillac,DTS,84,89,59,70
2087,2010,Cadillac,Escalade ESV,72,59,73,93
2088,2010,Cadillac,Escalade EXT,72,59,73,93
2089,2010,Cadillac,SRX,73,73,63,71
2090,2010,Chevrolet,Camaro,85,89,78,76
2091,2010,Chevrolet,Cobalt,65,80,57,75
2092,2010,Chevrolet,COLORADO REGULAR CAB,66,82,52,77
2093,2010,Chevrolet,Corvette,89,84,76,83
2094,2010,Chevrolet,Equinox,69,71,75,73
2095,2010,Chevrolet,HHR,66,75,65,75
2096,2010,Chevrolet,Impala,71,85,42,70
2097,2010,Chevrolet,Malibu,74,82,66,73
2098,2010,Chevrolet,MALIBU,74,82,66,73
2101,2010,Chevrolet,Suburban,73,73,60,77
2102,2010,Chevrolet,Tahoe,80,82,61,84
2103,2010,Chevrolet,TAHOE,80,82,61,84
2104,2010,Chevrolet,Traverse,71,74,71,72
2105,2010,Chrysler,300,77,82,59,73
2106,2010,Chrysler,PT CRUISER,56,69,56,85
2107,2010,Chrysler,Sebring,68,81,56,72
2108,2010,Chrysler,TOWN & COUNTRY,62,70,60,69
2109,2010,Dodge,Avenger,61,72,55,70
2110,2010,Dodge,Challenger,80,78,76,84
2111,2010,Dodge,Charger,67,66,57,75
2112,2010,Dodge,GRAND CARAVAN PASSENGER,56,66,54,69
2113,2010,Dodge,Journey,48,48,59,67
2114,2010,Dodge,Nitro,64,68,65,87
2115,2010,Ford,Edge,76,79,73,73
2116,2010,Ford,Escape,67,72,70,73
2117,2010,Ford,Expedition,69,64,66,76
2118,2010,Ford,Expedition EL,69,64,66,76
2119,2010,Ford,Explorer,72,79,63,76
2120,2010,Ford,Explorer Sport Trac,72,79,63,76
2121,2010,Ford,F150 (HERITAGE) SUPER CAB,82,79,70,86
2122,2010,Ford,Flex,70,62,80,73
2123,2010,Ford,Focus,70,84,65,68
2124,2010,Ford,Fusion,81,87,74,72
2125,2010,Ford,Mustang,83,87,76,74
2126,2010,Ford,RANGER REGULAR CAB,68,88,45,85
2127,2010,Ford,F250 CREW CAB,73,73,54,90
2128,2010,Ford,F350 SUPER CAB,73,73,54,90
2129,2010,Ford,Taurus,85,84,78,69
2130,2010,GMC,Acadia,74,78,71,71
2131,2010,GMC,CANYON CREW CAB,59,73,49,76
2132,2010,GMC,SIERRA 1500 DOUBLE CAB,82,84,59,89
2133,2010,GMC,SIERRA 1500 LIMITED DOUBLE CAB,82,84,59,89
2134,2010,GMC,Terrain,73,74,78,73
2135,2010,GMC,Yukon,78,81,61,78
2136,2010,GMC,YUKON,78,81,61,78
2137,2010,Honda,Accord Crosstour,76,84,66,79
2138,2010,Honda,ACCORD,76,84,66,79
2139,2010,Honda,CR-V,74,87,63,81
2142,2010,Honda,Element,67,82,66,77
2143,2010,Honda,Fit,63,73,68,77
2144,2010,Honda,Insight,59,76,52,71
2145,2010,Honda,Odyssey,70,72,69,74
2146,2010,Honda,Pilot,76,78,73,74
2147,2010,Honda,Ridgeline,76,82,67,79
2148,2010,Hyundai,Elantra,63,72,62,74
2149,2010,Hyundai,ELANTRA GT,63,72,62,74
2150,2010,Hyundai,Genesis,72,63,74,70
2151,2010,Hyundai,Santa Fe,65,66,65,77
2152,2010,Hyundai,Sonata,74,87,62,73
2153,2010,Hyundai,Tucson,69,72,79,75
2154,2010,Hyundai,Veracruz,68,71,70,65
2155,2010,Jaguar,XF,76,69,77,67
2156,2010,Jeep,Compass,56,67,65,71
2157,2010,Jeep,Grand Cherokee,64,69,60,78
2158,2010,Jeep,Liberty,61,69,62,74
2159,2010,Jeep,Patriot,58,73,63,68
2160,2010,Jeep,Wrangler,58,63,58,88
2161,2010,Jeep,Wrangler Unlimited,58,63,58,88
2162,2010,Kia,Forte,68,77,69,69
2163,2010,Kia,Forte Koup,68,77,69,69
2164,2010,Kia,Soul,66,74,65,79
2170,2010,Lincoln,MKS,81,84,68,66
2171,2010,Lincoln,MKT,78,72,74,72
2172,2010,Lincoln,MKX,78,78,66,72
2173,2010,Lincoln,MKZ,83,90,65,69
2174,2010,Lincoln,Navigator,82,81,61,73
2175,2010,Lincoln,Navigator L,82,81,61,73
2176,2010,Mazda,CX-7,66,75,68,64
2177,2010,Mazda,CX-9,77,83,73,67
2178,2010,Mazda,MX-5 Miata,73,85,68,69
2179,2010,Mazda,Mazda3,74,81,72,72
2180,2010,Mazda,Mazda5,57,70,58,65
2181,2010,Mazda,Mazda6,74,82,67,71
2182,2010,Mercedes-Benz,C-Class,82,84,71,72
2183,2010,Mercedes-Benz,E-Class,86,85,77,68
2184,2010,Mercedes-Benz,GL-Class,78,74,66,69
2185,2010,Mercedes-Benz,GLK-Class,76,75,69,71
2186,2010,Mercedes-Benz,M-Class,80,79,71,70
2187,2010,MINI,CLUBMAN,71,74,78,65
2188,2010,MINI,CONVERTIBLE,71,74,78,65
2189,2010,MINI,HARDTOP,71,74,78,65
2190,2010,Mitsubishi,Lancer,60,62,70,68
2191,2010,Mitsubishi,Outlander,67,74,70,71
2192,2010,Nissan,Altima,74,83,64,73
2193,2010,Nissan,Armada,63,53,67,76
2194,2010,Nissan,FRONTIER CREW CAB,68,80,54,82
2195,2010,Nissan,Maxima,78,78,70,69
2196,2010,Nissan,Murano,76,83,70,67
2197,2010,Nissan,Pathfinder,61,67,59,71
2198,2010,Nissan,Rogue,67,80,61,72
2199,2010,Nissan,Sentra,63,76,61,70
2200,2010,Nissan,TITAN SINGLE CAB,72,70,59,85
2201,2010,Nissan,Xterra,61,68,64,73
2202,2010,Scion,tC,71,73,78,68
2203,2010,Scion,xB,68,77,65,75
2204,2010,Scion,xD,67,83,66,69
2205,2010,Subaru,Forester,70,83,63,74
2210,2010,Subaru,Legacy,70,76,64,76
2211,2010,Toyota,4Runner,79,84,66,88
2212,2010,Toyota,Avalon,82,90,60,74
2213,2010,Toyota,Camry,72,84,58,78
2214,2010,Toyota,Camry Hybrid,72,84,58,78
2215,2010,Toyota,Corolla,65,80,55,80
2216,2010,Toyota,FJ Cruiser,76,86,69,78
2217,2010,Toyota,Highlander,74,84,62,78
2218,2010,Toyota,Highlander Hybrid,74,84,62,78
2219,2010,Toyota,Matrix,62,81,52,71
2220,2010,Toyota,Prius,71,87,60,75
2221,2010,Toyota,RAV4,73,89,60,81
2222,2010,Toyota,Sequoia,78,78,66,74
2223,2010,Toyota,Sienna,68,75,62,77
2224,2010,Toyota,TACOMA DOUBLE CAB,65,73,54,89
2225,2010,Toyota,TACOMA REGULAR CAB,79,81,56,89
2226,2010,Toyota,TUNDRA CREWMAX,79,81,56,89
2227,2010,Toyota,Venza,77,85,68,76
2228,2010,Toyota,Yaris,64,80,63,72
2229,2010,Volkswagen,CC,70,68,67,66
2230,2010,Volkswagen,GTI,70,62,87,71
2231,2010,Volkswagen,Golf,67,69,75,70
2232,2010,Volkswagen,JETTA,64,68,70,71
2233,2010,Volkswagen,Jetta SportWagen,64,68,70,71
2236,2010,Volkswagen,Tiguan,72,74,84,69
2237,2010,Volvo,C70,78,82,64,69
2238,2010,Volvo,S40,69,72,56,70
2239,2010,Volvo,S80,81,87,62,68
2240,2010,Volvo,XC60,73,72,66,71
2241,2010,Volvo,XC70,76,83,57,69
2242,2010,Volvo,XC90,64,63,56,71
2243,2009,Acura,MDX,75,74,64,73
2244,2009,Acura,RDX,71,73,59,69
2245,2009,Acura,TL,88,88,78,73
2246,2009,Acura,TSX,76,75,67,74
2247,2009,BMW,1 Series,69,61,71,75
2248,2009,BMW,3 Series,76,74,74,66
2249,2009,BMW,5 Series,81,81,73,66
2250,2009,BMW,X5,73,63,78,67
2251,2009,Buick,Enclave,76,75,78,69
2252,2009,Buick,LaCrosse,73,83,48,73
2253,2009,Buick,Lucerne,81,89,60,71
2254,2009,Cadillac,CTS,86,85,81,68
2255,2009,Cadillac,CTS-V,86,85,81,68
2256,2009,Cadillac,DTS,85,89,60,70
2257,2009,Cadillac,Escalade,84,77,72,73
2258,2009,Cadillac,Escalade ESV,84,77,72,73
2259,2009,Cadillac,Escalade EXT,84,77,72,73
2260,2009,Cadillac,ESCALADE,84,77,72,73
2263,2009,Chevrolet,Cobalt,57,70,55,75
2264,2009,Chevrolet,COLORADO REGULAR CAB,58,73,48,77
2265,2009,Chevrolet,Corvette,90,86,77,83
2266,2009,Chevrolet,Equinox,72,87,62,73
2267,2009,Chevrolet,HHR,66,75,64,75
2268,2009,Chevrolet,Impala,72,83,46,70
2269,2009,Chevrolet,IMPALA,72,83,46,70
2270,2009,Chevrolet,Malibu,73,80,67,73
2273,2009,Chevrolet,Suburban,73,70,65,77
2274,2009,Chevrolet,Tahoe,76,74,64,84
2275,2009,Chevrolet,TAHOE,76,74,64,84
2276,2009,Chevrolet,TrailBlazer,71,76,62,85
2277,2009,Chevrolet,Traverse,74,78,72,72
2278,2009,Chrysler,300,75,80,59,73
2279,2009,Chrysler,Sebring,63,75,55,72
2280,2009,Chrysler,TOWN & COUNTRY,53,54,61,69
2281,2009,Dodge,Avenger,65,74,60,70
2282,2009,Dodge,Caliber,61,75,58,67
2283,2009,Dodge,Challenger,85,81,82,84
2284,2009,Dodge,Charger,79,82,64,75
2285,2009,Dodge,GRAND CARAVAN PASSENGER,53,61,53,69
2286,2009,Dodge,GRAND CARAVAN CARGO,53,61,53,69
2287,2009,Dodge,Journey,43,41,58,67
2288,2009,Ford,Edge,77,80,73,73
2289,2009,Ford,Escape,67,76,67,73
2290,2009,Ford,Expedition EL,70,65,76,93
2291,2009,Ford,Explorer,76,84,67,76
2292,2009,Ford,F150 (HERITAGE) SUPER CAB,82,78,71,86
2293,2009,Ford,Flex,73,65,82,73
2294,2009,Ford,Fusion,78,87,69,72
2295,2009,Ford,Mustang,79,84,71,74
2296,2009,Ford,RANGER REGULAR CAB,67,86,45,85
2297,2009,Ford,F250 CREW CAB,75,74,56,90
2298,2009,Ford,F350 SUPER CAB,75,74,56,90
2299,2009,Ford,ECONOLINE E250 CARGO,75,74,56,90
2300,2009,Ford,Taurus,76,85,54,69
2301,2009,Ford,Taurus X,74,77,66,85
2302,2009,GMC,Acadia,65,65,69,71
2303,2009,GMC,CANYON CREW CAB,66,79,55,76
2304,2009,GMC,Envoy,75,82,64,84
2305,2009,GMC,SIERRA 1500 DOUBLE CAB,76,75,59,89
2306,2009,GMC,SIERRA 1500 LIMITED DOUBLE CAB,76,75,59,89
2307,2009,GMC,Yukon,78,77,66,78
2308,2009,GMC,Yukon Denali,78,77,66,78
2309,2009,GMC,YUKON,78,77,66,78
2310,2009,GMC,Yukon XL,78,77,66,78
2311,2009,GMC,YUKON DENALI,78,77,66,78
2312,2009,Honda,ACCORD,75,77,70,79
2313,2009,Honda,CR-V,74,84,67,81
2316,2009,Honda,Fit,69,81,68,77
2317,2009,Honda,Odyssey,72,70,74,74
2318,2009,Honda,Pilot,70,67,75,74
2319,2009,Honda,Ridgeline,80,85,70,79
2320,2009,Hyundai,Azera,76,80,62,68
2321,2009,Hyundai,Genesis,91,90,80,70
2322,2009,Hyundai,Sonata,68,78,60,73
2323,2009,Jaguar,XF,75,65,78,67
2324,2009,Jeep,Compass,59,75,63,71
2325,2009,Jeep,Grand Cherokee,68,74,63,78
2326,2009,Jeep,Liberty,55,62,60,74
2327,2009,Jeep,Patriot,58,72,63,68
2328,2009,Jeep,Wrangler,57,62,57,88
2329,2009,Jeep,Wrangler Unlimited,57,62,57,88
2330,2009,Kia,Borrego,69,72,69,71
2333,2009,Lexus,IS F,87,87,76,76
2334,2009,Lincoln,MKS,76,74,70,66
2335,2009,Lincoln,MKX,83,87,66,72
2336,2009,Lincoln,MKZ,82,90,61,69
2337,2009,Mazda,CX-7,70,79,71,64
2338,2009,Mazda,Mazda3,67,70,72,72
2339,2009,Mazda,Mazda5,47,55,57,65
2340,2009,Mazda,Mazda6,73,75,72,71
2341,2009,Mercedes-Benz,C-Class,85,85,74,72
2342,2009,Mercedes-Benz,CLK-Class,69,65,64,71
2343,2009,Mercedes-Benz,E-Class,85,90,69,68
2344,2009,Mercedes-Benz,M-Class,80,79,71,70
2345,2009,MINI,CLUBMAN,69,71,78,65
2346,2009,MINI,CONVERTIBLE,69,71,78,65
2347,2009,MINI,HARDTOP,69,71,78,65
2348,2009,Mitsubishi,Galant,69,85,55,72
2349,2009,Mitsubishi,Lancer,64,66,73,68
2350,2009,Mitsubishi,Outlander,65,74,65,71
2351,2009,Nissan,Altima,70,75,66,73
2352,2009,Nissan,FRONTIER CREW CAB,72,87,54,82
2353,2009,Nissan,Maxima,79,79,70,69
2354,2009,Nissan,Murano,76,84,70,67
2355,2009,Nissan,Rogue,59,67,63,72
2356,2009,Nissan,Sentra,63,75,60,70
2357,2009,Nissan,TITAN SINGLE CAB,70,65,61,85
2358,2009,Nissan,Xterra,60,64,66,73
2359,2009,Porsche,911,89,88,78,69
2360,2009,Saturn,VUE,58,70,74,93
2361,2009,Scion,xB,73,85,65,75
2362,2009,Subaru,Forester,65,74,64,74
2367,2009,Subaru,Legacy,66,74,60,76
2368,2009,Toyota,Avalon,82,86,65,74
2369,2009,Toyota,Camry,73,84,60,78
2370,2009,Toyota,Camry Hybrid,73,84,60,78
2371,2009,Toyota,Corolla,72,87,60,80
2372,2009,Toyota,Highlander,77,83,69,78
2373,2009,Toyota,Highlander Hybrid,77,83,69,78
2374,2009,Toyota,Matrix,67,81,61,71
2375,2009,Toyota,Prius,75,90,64,75
2376,2009,Toyota,RAV4,73,81,68,81
2377,2009,Toyota,Sienna,74,80,67,77
2378,2009,Toyota,TACOMA DOUBLE CAB,69,78,56,89
2379,2009,Toyota,TACOMA REGULAR CAB,81,83,59,89
2380,2009,Toyota,TUNDRA CREWMAX,81,83,59,89
2381,2009,Toyota,Venza,80,82,76,76
2382,2009,Toyota,Yaris,69,86,67,72
2383,2009,Volkswagen,CC,79,74,83,66
2384,2009,Volkswagen,Eos,63,59,78,69
2385,2009,Volkswagen,GTI,71,63,87,71
2386,2009,Volkswagen,JETTA,71,72,77,71
2387,2009,Volkswagen,Jetta SportWagen,71,72,77,71
2392,2009,Volkswagen,Rabbit,71,76,73,70
2393,2009,Volkswagen,Routan,40,25,69,67
2394,2009,Volkswagen,Tiguan,70,67,86,69
2395,2009,Volvo,S80,77,84,59,68
2396,2008,Acura,MDX,79,80,66,73
2397,2008,Acura,RDX,71,74,57,69
2398,2008,Acura,RL,85,89,69,69
2399,2008,Acura,TL,81,82,70,73
2400,2008,Acura,TSX,79,82,63,74
2401,2008,Audi,A3,60,53,62,69
2402,2008,Audi,A6,77,75,71,67
2403,2008,Audi,Q7,72,64,72,70
2404,2008,Audi,TT,69,59,68,83
2405,2008,BMW,3 Series,74,70,75,66
2406,2008,BMW,5 Series,78,71,78,66
2407,2008,BMW,7 Series,84,79,75,65
2408,2008,BMW,X3,76,78,66,66
2409,2008,BMW,X5,70,61,73,67
2410,2008,Buick,Enclave,71,69,76,69
2411,2008,Buick,LaCrosse,74,86,45,73
2412,2008,Buick,Lucerne,74,88,44,71
2413,2008,Cadillac,CTS,80,81,72,68
2414,2008,Cadillac,DTS,85,88,62,70
2415,2008,Cadillac,Escalade,72,65,62,73
2416,2008,Cadillac,Escalade ESV,72,65,62,73
2417,2008,Cadillac,Escalade EXT,72,65,62,73
2418,2008,Cadillac,SRX,77,79,64,71
2421,2008,Chevrolet,Cobalt,58,72,53,75
2422,2008,Chevrolet,COLORADO REGULAR CAB,48,59,44,77
2423,2008,Chevrolet,Corvette,85,79,74,83
2424,2008,Chevrolet,Equinox,58,69,57,73
2425,2008,Chevrolet,HHR,55,59,61,75
2426,2008,Chevrolet,Impala,71,84,44,70
2427,2008,Chevrolet,IMPALA,71,84,44,70
2428,2008,Chevrolet,Malibu,68,65,74,73
2429,2008,Chevrolet,MALIBU LIMITED,68,65,74,73
2430,2008,Chevrolet,SILVERADO 1500 EXTENDED CAB,75,74,57,89
2431,2008,Chevrolet,SILVERADO 2500 HD CREW CAB,75,75,56,90
2432,2008,Chevrolet,Suburban,68,65,62,77
2433,2008,Chevrolet,Tahoe,75,72,64,84
2436,2008,Chevrolet,TAHOE (NEW),75,72,64,84
2437,2008,Chevrolet,TrailBlazer,72,80,59,85
2438,2008,Chrysler,300,73,76,59,73
2439,2008,Chrysler,Aspen,71,71,72,72
2440,2008,Chrysler,Pacifica,64,71,61,72
2441,2008,Chrysler,Sebring,60,66,59,72
2442,2008,Chrysler,TOWN & COUNTRY,53,52,64,69
2443,2008,Dodge,Avenger,53,53,61,70
2444,2008,Dodge,Caliber,56,65,60,67
2445,2008,Dodge,Charger,70,67,63,75
2446,2008,Dodge,Durango,66,71,61,79
2447,2008,Dodge,GRAND CARAVAN PASSENGER,52,53,60,69
2448,2008,Dodge,GRAND CARAVAN CARGO,52,53,60,69
2449,2008,Dodge,Nitro,65,72,61,87
2450,2008,Ford,Edge,78,83,72,73
2451,2008,Ford,Escape,64,73,63,73
2452,2008,Ford,Expedition,66,64,59,76
2453,2008,Ford,Expedition EL,66,64,59,76
2454,2008,Ford,Explorer,65,71,61,76
2455,2008,Ford,Explorer Sport Trac,65,71,61,76
2456,2008,Ford,F150 (HERITAGE) SUPER CAB,77,80,55,86
2457,2008,Ford,Fusion,77,87,65,72
2458,2008,Ford,Mustang,80,84,74,74
2459,2008,Ford,RANGER REGULAR CAB,59,76,42,85
2460,2008,Ford,Taurus X,72,77,64,85
2461,2008,GMC,Acadia,58,52,70,71
2462,2008,GMC,CANYON CREW CAB,55,69,45,76
2463,2008,GMC,Envoy,72,80,61,84
2464,2008,GMC,SIERRA 1500 DOUBLE CAB,73,69,60,89
2465,2008,GMC,SIERRA 2500 HD CREW CAB,74,73,56,90
2467,2008,GMC,Yukon,73,71,64,78
2468,2008,GMC,Yukon Denali,73,71,64,78
2469,2008,GMC,YUKON,73,71,64,78
2470,2008,GMC,Yukon XL,73,71,64,78
2472,2008,Honda,ACCORD,70,72,69,79
2473,2008,Honda,CR-V,75,90,62,81
2477,2008,Honda,Element,68,78,71,77
2478,2008,Honda,Odyssey,65,64,70,74
2479,2008,Honda,Pilot,73,81,66,74
2480,2008,Honda,Ridgeline,72,77,66,79
2481,2008,Hyundai,Santa Fe,78,84,70,77
2482,2008,Hyundai,Tucson,64,77,66,75
2483,2008,Hyundai,Veracruz,68,67,74,65
2484,2008,INFINITI,QX50,71,63,62,72
2485,2008,Jeep,Commander,62,68,59,77
2486,2008,Jeep,Compass,56,72,59,71
2487,2008,Jeep,Grand Cherokee,65,72,60,78
2488,2008,Jeep,Liberty,55,60,61,74
2489,2008,Jeep,Patriot,55,67,64,68
2490,2008,Jeep,Wrangler,44,44,54,88
2491,2008,Kia,Sportage,62,74,66,74
2492,2008,Land Rover,LR2,72,74,61,66
2493,2008,Land Rover,Range Rover Sport,63,51,71,69
2496,2008,Lexus,IS F,80,76,76,76
2497,2008,Lincoln,MKX,77,81,60,72
2498,2008,Lincoln,Navigator,81,78,65,73
2499,2008,Lincoln,Navigator L,81,78,65,73
2500,2008,Mazda,CX-7,63,66,72,64
2501,2008,Mazda,CX-9,66,62,75,67
2502,2008,Mazda,Mazda3,64,66,72,72
2503,2008,Mazda,Mazda6,70,78,64,71
2504,2008,Mazda,Tribute,56,64,60,70
2505,2008,Mercedes-Benz,C-Class,79,78,71,72
2506,2008,Mercedes-Benz,CLK-Class,84,86,73,71
2507,2008,Mercedes-Benz,E-Class,81,81,71,68
2508,2008,Mercedes-Benz,GL-Class,75,71,64,69
2509,2008,Mercedes-Benz,M-Class,77,76,68,70
2510,2008,Mercedes-Benz,R-Class,72,67,67,70
2511,2008,Mercedes-Benz,S-Class,93,86,86,66
2512,2008,Mercury,Mariner,68,78,65,74
2513,2008,Mercury,Milan,80,92,66,74
2514,2008,Mercury,Mountaineer,70,76,66,74
2515,2008,MINI,CLUBMAN,62,57,81,65
2516,2008,MINI,CONVERTIBLE,62,57,81,65
2517,2008,MINI,HARDTOP,62,57,81,65
2518,2008,Mitsubishi,Eclipse,66,72,65,68
2519,2008,Mitsubishi,Lancer,57,56,71,68
2520,2008,Nissan,Altima,64,66,66,73
2521,2008,Nissan,Armada,65,55,70,76
2522,2008,Nissan,FRONTIER CREW CAB,61,72,51,82
2523,2008,Nissan,Maxima,69,72,57,69
2524,2008,Nissan,Pathfinder,62,67,61,71
2525,2008,Nissan,Quest,57,54,68,67
2526,2008,Nissan,Rogue,62,66,68,72
2527,2008,Nissan,Sentra,62,69,66,70
2528,2008,Nissan,TITAN SINGLE CAB,62,54,59,85
2529,2008,Nissan,Xterra,58,65,62,73
2530,2008,Porsche,911,90,93,73,69
2531,2008,Porsche,Cayenne,78,70,77,69
2532,2008,Saab,9-3,74,76,63,69
2533,2008,Subaru,Forester,66,86,53,74
2536,2008,Subaru,Legacy,62,70,58,76
2537,2008,Subaru,Tribeca,64,71,63,66
2538,2008,Suzuki,Grand Vitara,57,62,64,71
2539,2008,Toyota,4Runner,80,85,68,88
2540,2008,Toyota,Avalon,76,81,58,74
2541,2008,Toyota,Camry,72,80,62,78
2542,2008,Toyota,Camry Hybrid,72,80,62,78
2543,2008,Toyota,Corolla,63,77,56,80
2544,2008,Toyota,FJ Cruiser,75,82,71,78
2545,2008,Toyota,Highlander,77,82,70,78
2546,2008,Toyota,Highlander Hybrid,77,82,70,78
2547,2008,Toyota,Matrix,62,77,56,71
2548,2008,Toyota,Prius,73,86,64,75
2549,2008,Toyota,RAV4,73,83,67,81
2550,2008,Toyota,Sequoia,75,70,72,74
2551,2008,Toyota,Sienna,70,74,66,77
2552,2008,Toyota,TACOMA DOUBLE CAB,75,83,60,89
2553,2008,Toyota,TUNDRA CREWMAX,83,81,66,89
2554,2008,Volkswagen,Eos,45,34,73,69
2555,2008,Volkswagen,GTI,67,57,85,71
2556,2008,Volkswagen,JETTA,68,70,76,71
2561,2008,Volvo,C30,72,69,67,70
2562,2008,Volvo,C70,67,68,58,69
2563,2008,Volvo,S40,76,79,63,70
2564,2008,Volvo,S60,69,75,51,68
2565,2008,Volvo,S80,77,79,66,68
2566,2008,Volvo,XC70,77,83,58,69
2567,2008,Volvo,XC90,65,65,57,71
2568,2007,Acura,MDX,78,74,70,73
2569,2007,Acura,RDX,76,77,65,69
2570,2007,Acura,TL,76,72,72,73
2571,2007,Acura,TSX,81,81,69,74
2572,2007,Audi,A3,63,56,66,69
2573,2007,Audi,A4,69,64,68,68
2574,2007,Audi,A6,83,85,71,67
2575,2007,Audi,Q7,71,60,75,70
2576,2007,BMW,3 Series,76,67,84,66
2577,2007,BMW,5 Series,80,78,73,66
2578,2007,BMW,6 Series,84,79,81,67
2579,2007,BMW,7 Series,87,79,84,65
2580,2007,BMW,X3,68,65,65,66
2581,2007,BMW,X5,68,56,76,67
2582,2007,BMW,Z4,79,80,62,82
2583,2007,Buick,LaCrosse,74,89,42,73
2584,2007,Buick,Rainier,72,80,66,71
2585,2007,Buick,Rendezvous,64,72,59,71
2586,2007,Cadillac,CTS,75,79,61,68
2587,2007,Cadillac,Escalade,71,61,65,73
2588,2007,Cadillac,Escalade ESV,71,61,65,73
2589,2007,Cadillac,Escalade EXT,71,61,65,73
2590,2007,Cadillac,SRX,72,72,64,71
2591,2007,Cadillac,STS,77,81,60,70
2592,2007,Chevrolet,Cobalt,60,72,56,75
2593,2007,Chevrolet,COLORADO REGULAR CAB,50,58,49,77
2594,2007,Chevrolet,Corvette,85,78,76,83
2595,2007,Chevrolet,CITY EXPRESS,47,65,17,61
2596,2007,Chevrolet,Malibu,63,74,57,73
2597,2007,Chevrolet,MALIBU (CLASSIC),63,74,57,73
2598,2007,Chevrolet,Monte Carlo,73,78,67,75
2599,2007,Chevrolet,SILVERADO 1500 EXTENDED CAB,74,67,65,89
2600,2007,Chevrolet,SILVERADO (CLASSIC) 1500 REGULAR CAB,74,67,65,89
2601,2007,Chevrolet,SILVERADO (CLASSIC) 1500 HD CREW CAB,74,67,65,89
2602,2007,Chevrolet,Suburban,63,55,62,78
2603,2007,Chevrolet,Tahoe,67,58,64,84
2604,2007,Chevrolet,TAHOE,67,58,64,84
2605,2007,Chevrolet,TrailBlazer,65,67,62,85
2606,2007,Chrysler,300,74,78,57,73
2607,2007,Chrysler,Aspen,69,68,72,72
2608,2007,Chrysler,Pacifica,65,76,57,72
2609,2007,Dodge,Charger,69,65,64,75
2610,2007,Dodge,Nitro,50,47,62,87
2611,2007,Ford,Edge,77,73,80,73
2612,2007,Ford,Escape,60,75,54,73
2613,2007,Ford,Expedition,66,62,61,76
2614,2007,Ford,Expedition EL,66,62,61,76
2615,2007,Ford,Explorer,69,80,59,76
2616,2007,Ford,Explorer Sport Trac,69,80,59,76
2617,2007,Ford,F150 (HERITAGE) SUPER CAB,74,77,53,86
2618,2007,Ford,CLUB WAGON,61,76,51,80
2619,2007,Ford,Mustang,73,73,74,74
2620,2007,Ford,RANGER REGULAR CAB,61,79,43,85
2621,2007,Ford,F250 SUPER DUTY CREW CAB,68,72,43,90
2622,2007,Ford,F350 SUPER CAB,68,72,43,90
2623,2007,Ford,ECONOLINE E250 CARGO,68,72,43,90
2624,2007,GMC,Acadia,62,55,75,71
2625,2007,GMC,CANYON CREW CAB,53,65,46,76
2626,2007,GMC,Envoy,72,76,64,84
2627,2007,GMC,SIERRA 1500 DOUBLE CAB,78,71,69,89
2629,2007,GMC,Yukon,71,69,63,77
2630,2007,GMC,Yukon Denali,71,69,63,77
2631,2007,GMC,Yukon XL,71,69,63,77
2634,2007,Honda,Accord Hybrid,76,85,65,79
2636,2007,Honda,CR-V,77,82,73,81
2639,2007,Honda,Element,64,71,71,77
2640,2007,Honda,Odyssey,67,64,72,74
2641,2007,Honda,Pilot,70,76,65,74
2642,2007,Honda,Ridgeline,77,83,68,79
2643,2007,HUMMER,H3,66,72,63,74
2644,2007,Hyundai,Santa Fe,73,75,70,77
2645,2007,Hyundai,Tucson,66,78,69,75
2646,2007,Jeep,Commander,58,68,52,77
2647,2007,Jeep,Compass,56,66,64,71
2648,2007,Jeep,Grand Cherokee,59,67,55,78
2649,2007,Jeep,Liberty,48,61,48,74
2650,2007,Jeep,Wrangler,44,38,60,88
2651,2007,Kia,Sorento,57,62,59,70
2652,2007,Kia,Sportage,66,76,71,74
2653,2007,Lincoln,MKX,80,79,70,72
2654,2007,Lincoln,Mark LT,81,81,63,71
2655,2007,Lincoln,Navigator,79,76,64,73
2656,2007,Lincoln,Town Car,75,84,43,71
2657,2007,Mazda,Mazda3,64,64,73,72
2658,2007,Mazda,Mazda6,66,69,68,71
2659,2007,Mercedes-Benz,C-Class,76,76,66,72
2660,2007,Mercedes-Benz,CLK-Class,79,79,70,71
2661,2007,Mercedes-Benz,CLS-Class,80,75,77,67
2662,2007,Mercedes-Benz,E-Class,82,80,75,68
2663,2007,Mercedes-Benz,GL-Class,73,65,67,69
2664,2007,Mercedes-Benz,M-Class,77,71,73,70
2665,2007,Mercedes-Benz,R-Class,67,59,70,70
2666,2007,Mercedes-Benz,S-Class,92,84,87,66
2667,2007,Mercedes-Benz,SL-Class,86,83,78,70
2668,2007,Mercedes-Benz,SLK-Class,78,78,62,83
2669,2007,Mercury,Mariner,62,74,58,74
2670,2007,Mercury,Mountaineer,68,72,65,74
2671,2007,Mitsubishi,Eclipse,64,67,67,68
2672,2007,Mitsubishi,Endeavor,55,53,66,70
2673,2007,Mitsubishi,Outlander,56,56,68,71
2674,2007,Nissan,Altima,71,69,74,73
2675,2007,Nissan,Armada,66,55,70,76
2676,2007,Nissan,FRONTIER CREW CAB,64,72,56,82
2677,2007,Nissan,Murano,70,72,72,67
2678,2007,Nissan,Pathfinder,64,66,66,71
2679,2007,Nissan,Sentra,60,61,70,70
