,make,year,model,rating,source
4619,Lexus,2006,IS 350,-1,jdpower.com
4620,Lexus,2006,LS 430,-1,jdpower.com
4621,Lexus,2006,LX 470,-1,jdpower.com
4622,Lexus,2006,RX 330,-1,jdpower.com
4623,Lexus,2006,RX 400h,-1,jdpower.com
4624,Lexus,2006,SC 430,-1,jdpower.com
4625,Lincoln,2006,LS,71,jdpower.com
4626,Lincoln,2006,Mark LT,79,jdpower.com
4627,Lincoln,2006,Navigator,67,jdpower.com
4628,Lincoln,2006,Town Car,77,jdpower.com
4629,Lincoln,2006,Zephyr,79,jdpower.com
4630,Maserati,2006,Coupe,-1,jdpower.com
4631,Maserati,2006,GranSport,-1,jdpower.com
4632,Maserati,2006,Quattroporte,-1,jdpower.com
4633,Maybach,2006,62,-1,jdpower.com
4634,Maybach,2006,57S,-1,jdpower.com
4635,Mazda,2006,B-Series 2WD Truck,-1,jdpower.com
4636,Mazda,2006,MPV,-1,jdpower.com
4637,Mazda,2006,MX-5 Miata,67,jdpower.com
4638,Mazda,2006,Mazda3,55,jdpower.com
4639,Mazda,2006,Mazda5,39,jdpower.com
4640,Mazda,2006,Mazda6,59,jdpower.com
4641,Mazda,2006,Tribute,51,jdpower.com
4642,Mercedes-Benz,2006,C-Class,72,jdpower.com
4643,Mercedes-Benz,2006,CL-Class,-1,jdpower.com
4644,Mercedes-Benz,2006,CLK-Class,67,jdpower.com
4645,Mercedes-Benz,2006,CLS-Class,70,jdpower.com
4646,Mercedes-Benz,2006,E-Class,74,jdpower.com
4647,Mercedes-Benz,2006,M-Class,67,jdpower.com
4648,Mercedes-Benz,2006,R-Class,67,jdpower.com
4649,Mercedes-Benz,2006,S-Class,73,jdpower.com
4650,Mercedes-Benz,2006,SL-Class,80,jdpower.com
4651,Mercedes-Benz,2006,SLK-Class,80,jdpower.com
4652,Mercedes-Benz,2006,SLR McLaren,-1,jdpower.com
4653,Mercury,2006,Grand Marquis,72,jdpower.com
4654,Mercury,2006,Mariner,61,jdpower.com
4655,Mercury,2006,Milan,77,jdpower.com
4656,Mercury,2006,Montego,77,jdpower.com
4657,Mercury,2006,Monterey,48,jdpower.com
4658,Mercury,2006,Mountaineer,63,jdpower.com
4659,MINI,2006,Cooper Convertible,65,jdpower.com
4660,MINI,2006,Cooper Hardtop,-1,jdpower.com
4661,Mitsubishi,2006,Eclipse,59,jdpower.com
4662,Mitsubishi,2006,Endeavor,-1,jdpower.com
4663,Mitsubishi,2006,Galant,61,jdpower.com
4664,Mitsubishi,2006,Lancer,63,jdpower.com
4665,Mitsubishi,2006,Montero,-1,jdpower.com
4666,Mitsubishi,2006,Outlander,65,jdpower.com
4667,Mitsubishi,2006,Raider,50,jdpower.com
4668,Nissan,2006,350Z,-1,jdpower.com
4669,Nissan,2006,Altima,63,jdpower.com
4670,Nissan,2006,Armada,60,jdpower.com
4671,Nissan,2006,Frontier,57,jdpower.com
4672,Nissan,2006,Maxima,70,jdpower.com
4673,Nissan,2006,Murano,68,jdpower.com
4674,Nissan,2006,Pathfinder,65,jdpower.com
4675,Nissan,2006,Quest,40,jdpower.com
4676,Nissan,2006,Sentra,50,jdpower.com
4677,Nissan,2006,Titan,62,jdpower.com
4678,Nissan,2006,Xterra,60,jdpower.com
4679,Pontiac,2006,G6,50,jdpower.com
4680,Pontiac,2006,GTO,74,jdpower.com
4681,Pontiac,2006,Grand Prix,67,jdpower.com
4682,Pontiac,2006,Montana SV6,42,jdpower.com
4683,Pontiac,2006,Solstice,60,jdpower.com
4684,Pontiac,2006,Torrent,58,jdpower.com
4685,Pontiac,2006,Vibe,61,jdpower.com
4686,Porsche,2006,911,78,jdpower.com
4687,Porsche,2006,Boxster,82,jdpower.com
4688,Porsche,2006,Cayenne,79,jdpower.com
4689,Porsche,2006,Cayman,84,jdpower.com
4690,Rolls-Royce,2006,-1,-1,jdpower.com
4691,Saab,2006,9-2X,-1,jdpower.com
4692,Saab,2006,9-3,60,jdpower.com
4693,Saab,2006,9-5,-1,jdpower.com
4694,Saab,2006,9-7X,-1,jdpower.com
4695,Saturn,2006,Ion,49,jdpower.com
4696,Saturn,2006,Relay,51,jdpower.com
4697,Saturn,2006,VUE,-1,jdpower.com
4698,Scion,2006,tC,56,jdpower.com
4699,Scion,2006,xA,54,jdpower.com
4700,Scion,2006,xB,58,jdpower.com
4701,Subaru,2006,B9 Tribeca,-1,jdpower.com
4702,Subaru,2006,Baja,58,jdpower.com
4703,Subaru,2006,Forester,60,jdpower.com
4704,Subaru,2006,Impreza Sedan,59,jdpower.com
4705,Subaru,2006,Impreza Wagon,59,jdpower.com
4706,Subaru,2006,Legacy Sedan,58,jdpower.com
4707,Suzuki,2006,Aerio,54,jdpower.com
4708,Suzuki,2006,Forenza,32,jdpower.com
4709,Suzuki,2006,Grand Vitara,51,jdpower.com
4710,Suzuki,2006,Reno,-1,jdpower.com
4711,Suzuki,2006,Verona,-1,jdpower.com
4712,Suzuki,2006,XL-7,-1,jdpower.com
4713,Toyota,2006,4Runner,78,jdpower.com
4714,Toyota,2006,Avalon,78,jdpower.com
4715,Toyota,2006,Camry,73,jdpower.com
4716,Toyota,2006,Camry Solara,73,jdpower.com
4717,Toyota,2006,Corolla,63,jdpower.com
4718,Toyota,2006,Highlander,74,jdpower.com
4719,Toyota,2006,Highlander Hybrid,74,jdpower.com
4720,Toyota,2006,Land Cruiser,-1,jdpower.com
4721,Toyota,2006,Matrix,64,jdpower.com
4722,Toyota,2006,Prius,69,jdpower.com
4723,Toyota,2006,RAV4,69,jdpower.com
4724,Toyota,2006,Sequoia,69,jdpower.com
4725,Toyota,2006,Sienna,67,jdpower.com
4726,Toyota,2006,Tacoma,68,jdpower.com
4727,Toyota,2006,Tundra,79,jdpower.com
4728,Volkswagen,2006,GTI,-1,jdpower.com
4729,Volkswagen,2006,Golf,-1,jdpower.com
4730,Volkswagen,2006,Jetta Sedan,57,jdpower.com
4731,Volkswagen,2006,New Beetle Convertible,46,jdpower.com
4732,Volkswagen,2006,New Beetle Coupe,46,jdpower.com
4733,Volkswagen,2006,New GTI,-1,jdpower.com
4734,Volkswagen,2006,Passat Sedan,50,jdpower.com
4735,Volkswagen,2006,Phaeton,-1,jdpower.com
4736,Volkswagen,2006,Rabbit,-1,jdpower.com
4737,Volkswagen,2006,Touareg,57,jdpower.com
4738,Volvo,2006,C70,-1,jdpower.com
4739,Volvo,2006,S40,61,jdpower.com
4740,Volvo,2006,S60,70,jdpower.com
4741,Volvo,2006,S80,77,jdpower.com
4742,Volvo,2006,V50,58,jdpower.com
4743,Volvo,2006,V70,69,jdpower.com
4744,Volvo,2006,XC70,74,jdpower.com
4745,Volvo,2006,XC90,65,jdpower.com
4746,Acura,2005,MDX,-1,jdpower.com
4747,Acura,2005,RL,-1,jdpower.com
4748,Acura,2005,RSX,-1,jdpower.com
4749,Acura,2005,TL,-1,jdpower.com
4750,Acura,2005,TSX,-1,jdpower.com
4751,Audi,2005,A4,-1,jdpower.com
4752,Audi,2005,A6,-1,jdpower.com
4753,Audi,2005,A8,-1,jdpower.com
4754,Audi,2005,A8 L,-1,jdpower.com
4755,Audi,2005,S4,-1,jdpower.com
4756,Audi,2005,TT,-1,jdpower.com
4757,Audi,2005,allroad,-1,jdpower.com
4758,Bentley,2005,Arnage,-1,jdpower.com
4759,Bentley,2005,Continental,-1,jdpower.com
4760,BMW,2005,3 Series,-1,jdpower.com
4761,BMW,2005,5 Series,-1,jdpower.com
4762,BMW,2005,6 Series,-1,jdpower.com
4763,BMW,2005,7 Series,-1,jdpower.com
4764,BMW,2005,X3,-1,jdpower.com
4765,BMW,2005,X5,-1,jdpower.com
4766,BMW,2005,Z4,-1,jdpower.com
4767,Buick,2005,Century,-1,jdpower.com
4768,Buick,2005,LaCrosse,-1,jdpower.com
4769,Buick,2005,LeSabre,-1,jdpower.com
4770,Buick,2005,Park Avenue,-1,jdpower.com
4771,Buick,2005,Rainier,-1,jdpower.com
4772,Buick,2005,Rendezvous,-1,jdpower.com
4773,Buick,2005,Terraza,-1,jdpower.com
4774,Cadillac,2005,CTS,-1,jdpower.com
4775,Cadillac,2005,CTS-V,-1,jdpower.com
4776,Cadillac,2005,DeVille,-1,jdpower.com
4777,Cadillac,2005,Escalade,-1,jdpower.com
4778,Cadillac,2005,Escalade ESV,-1,jdpower.com
4779,Cadillac,2005,Escalade EXT,-1,jdpower.com
4780,Cadillac,2005,SRX,-1,jdpower.com
4781,Cadillac,2005,STS,-1,jdpower.com
4782,Cadillac,2005,XLR,-1,jdpower.com
4783,Chevrolet,2005,Astro Passenger,-1,jdpower.com
4784,Chevrolet,2005,Aveo,-1,jdpower.com
4785,Chevrolet,2005,Blazer,-1,jdpower.com
4786,Chevrolet,2005,Cavalier,-1,jdpower.com
4787,Chevrolet,2005,Classic,-1,jdpower.com
4788,Chevrolet,2005,Cobalt,-1,jdpower.com
4789,Chevrolet,2005,Colorado,-1,jdpower.com
4790,Chevrolet,2005,Corvette,-1,jdpower.com
4791,Chevrolet,2005,Equinox,-1,jdpower.com
4792,Chevrolet,2005,Express Passenger,-1,jdpower.com
4793,Chevrolet,2005,Impala,-1,jdpower.com
4794,Chevrolet,2005,Malibu,-1,jdpower.com
4795,Chevrolet,2005,Malibu Maxx,-1,jdpower.com
4796,Chevrolet,2005,Monte Carlo,-1,jdpower.com
4797,Chevrolet,2005,SSR,-1,jdpower.com
4798,Chevrolet,2005,Silverado 1500,-1,jdpower.com
4799,Chevrolet,2005,Silverado 1500HD,-1,jdpower.com
4800,Chevrolet,2005,Silverado 2500HD,-1,jdpower.com
4801,Chevrolet,2005,Silverado 3500,-1,jdpower.com
4802,Chevrolet,2005,Silverado SS,-1,jdpower.com
4803,Chevrolet,2005,Suburban,-1,jdpower.com
4804,Chevrolet,2005,Tahoe,-1,jdpower.com
4805,Chevrolet,2005,TrailBlazer,-1,jdpower.com
4806,Chevrolet,2005,Uplander,-1,jdpower.com
4807,Chevrolet,2005,Venture,-1,jdpower.com
4808,Chrysler,2005,300,-1,jdpower.com
4809,Chrysler,2005,Crossfire,-1,jdpower.com
4810,Chrysler,2005,PT Cruiser,-1,jdpower.com
4811,Chrysler,2005,Pacifica,-1,jdpower.com
4812,Chrysler,2005,Sebring Conv,-1,jdpower.com
4813,Chrysler,2005,Sebring Cpe,-1,jdpower.com
4814,Chrysler,2005,Sebring Sdn,-1,jdpower.com
4815,Chrysler,2005,Town and Country,-1,jdpower.com
4816,Dodge,2005,Caravan,-1,jdpower.com
4817,Dodge,2005,Durango,-1,jdpower.com
4818,Dodge,2005,Magnum,-1,jdpower.com
4819,Dodge,2005,Neon,-1,jdpower.com
4820,Dodge,2005,Ram 1500,-1,jdpower.com
4821,Dodge,2005,Ram 2500,-1,jdpower.com
4822,Dodge,2005,Ram 3500,-1,jdpower.com
4823,Dodge,2005,Ram SRT-10,-1,jdpower.com
4824,Dodge,2005,Sprinter Wagon,-1,jdpower.com
4825,Dodge,2005,Stratus Cpe,-1,jdpower.com
4826,Dodge,2005,Stratus Sdn,-1,jdpower.com
4827,Dodge,2005,Viper,-1,jdpower.com
4828,Ferrari,2005,-1,-1,jdpower.com
4829,Ford,2005,Crown Victoria,-1,jdpower.com
4830,Ford,2005,Econoline Wagon,-1,jdpower.com
4831,Ford,2005,Escape,-1,jdpower.com
4832,Ford,2005,Excursion,-1,jdpower.com
4833,Ford,2005,Expedition,-1,jdpower.com
4834,Ford,2005,Explorer,-1,jdpower.com
4835,Ford,2005,Explorer Sport Trac,-1,jdpower.com
4836,Ford,2005,F-150,-1,jdpower.com
4837,Ford,2005,Five Hundred,-1,jdpower.com
4838,Ford,2005,Focus,-1,jdpower.com
4839,Ford,2005,Freestar Wagon,-1,jdpower.com
4840,Ford,2005,Freestyle,-1,jdpower.com
4841,Ford,2005,GT,-1,jdpower.com
4842,Ford,2005,Mustang,-1,jdpower.com
4843,Ford,2005,Police Interceptor,-1,jdpower.com
4844,Ford,2005,Ranger,-1,jdpower.com
4845,Ford,2005,Super Duty F-250,-1,jdpower.com
4846,Ford,2005,Super Duty F-350 DRW,-1,jdpower.com
4847,Ford,2005,Super Duty F-350 SRW,-1,jdpower.com
4848,Ford,2005,Taurus,-1,jdpower.com
4849,Ford,2005,Thunderbird,-1,jdpower.com
4850,GMC,2005,Canyon,-1,jdpower.com
4851,GMC,2005,Envoy,-1,jdpower.com
4852,GMC,2005,Envoy XL,-1,jdpower.com
4853,GMC,2005,Envoy XUV,-1,jdpower.com
4854,GMC,2005,Safari Passenger,-1,jdpower.com
4855,GMC,2005,Savana Passenger,-1,jdpower.com
4856,GMC,2005,Sierra 1500,-1,jdpower.com
4857,GMC,2005,Sierra 1500HD,-1,jdpower.com
4858,GMC,2005,Sierra 2500HD,-1,jdpower.com
4859,GMC,2005,Sierra 3500,-1,jdpower.com
4860,GMC,2005,Sierra Denali,-1,jdpower.com
4861,GMC,2005,Yukon,-1,jdpower.com
4862,GMC,2005,Yukon Denali,-1,jdpower.com
4863,GMC,2005,Yukon XL,-1,jdpower.com
4864,GMC,2005,Yukon XL Denali,-1,jdpower.com
4865,Honda,2005,Accord Cpe,-1,jdpower.com
4866,Honda,2005,Accord Hybrid,-1,jdpower.com
4867,Honda,2005,Accord Sdn,-1,jdpower.com
4868,Honda,2005,CR-V,-1,jdpower.com
4869,Honda,2005,Civic Cpe,-1,jdpower.com
4870,Honda,2005,Civic Hybrid,-1,jdpower.com
4871,Honda,2005,Civic Sdn,-1,jdpower.com
4872,Honda,2005,Civic Si,-1,jdpower.com
4873,Honda,2005,Element,-1,jdpower.com
4874,Honda,2005,Odyssey,-1,jdpower.com
4875,Honda,2005,Pilot,-1,jdpower.com
4876,Honda,2005,S2000,-1,jdpower.com
4877,HUMMER,2005,-1,-1,jdpower.com
4878,Hyundai,2005,Accent,-1,jdpower.com
4879,Hyundai,2005,Elantra,-1,jdpower.com
4880,Hyundai,2005,Santa Fe,-1,jdpower.com
4881,Hyundai,2005,Sonata,-1,jdpower.com
4882,Hyundai,2005,Tiburon,-1,jdpower.com
4883,Hyundai,2005,Tucson,-1,jdpower.com
4884,Hyundai,2005,XG350,-1,jdpower.com
4885,INFINITI,2005,FX35,-1,jdpower.com
4886,INFINITI,2005,FX45,-1,jdpower.com
4887,INFINITI,2005,G35 Coupe,-1,jdpower.com
4888,INFINITI,2005,G35 Sedan,-1,jdpower.com
4889,INFINITI,2005,Q45,-1,jdpower.com
4890,INFINITI,2005,QX56,-1,jdpower.com
4891,Isuzu,2005,-1,-1,jdpower.com
4892,Jaguar,2005,S-TYPE,-1,jdpower.com
4893,Jaguar,2005,XJ,-1,jdpower.com
4894,Jaguar,2005,XK8,-1,jdpower.com
4895,Jeep,2005,Grand Cherokee,-1,jdpower.com
4896,Jeep,2005,Liberty,-1,jdpower.com
4897,Jeep,2005,Wrangler,-1,jdpower.com
4898,Kia,2005,Amanti,-1,jdpower.com
4899,Kia,2005,Optima,-1,jdpower.com
4900,Kia,2005,Rio,-1,jdpower.com
4901,Kia,2005,Sedona,-1,jdpower.com
4902,Kia,2005,Sorento,-1,jdpower.com
4903,Kia,2005,Spectra,-1,jdpower.com
4904,Kia,2005,Sportage,-1,jdpower.com
4905,Lamborghini,2005,Gallardo,-1,jdpower.com
4906,Lamborghini,2005,Murcielago,-1,jdpower.com
4907,Lexus,2005,ES 330,-1,jdpower.com
4908,Lexus,2005,GS 300,-1,jdpower.com
4909,Lexus,2005,GS 430,-1,jdpower.com
4910,Lexus,2005,GX 470,-1,jdpower.com
4911,Lexus,2005,IS 300,-1,jdpower.com
4912,Lexus,2005,LS 430,-1,jdpower.com
4913,Lexus,2005,LX 470,-1,jdpower.com
4914,Lexus,2005,RX 330,-1,jdpower.com
4915,Lexus,2005,SC 430,-1,jdpower.com
4916,Lincoln,2005,Aviator,-1,jdpower.com
4917,Lincoln,2005,LS,-1,jdpower.com
4918,Lincoln,2005,Navigator,-1,jdpower.com
4919,Lincoln,2005,Town Car,-1,jdpower.com
4920,Maserati,2005,Coupe,-1,jdpower.com
4921,Maserati,2005,GranSport,-1,jdpower.com
4922,Maserati,2005,Quattroporte,-1,jdpower.com
4923,Maserati,2005,Spyder,-1,jdpower.com
4924,Maybach,2005,57,-1,jdpower.com
4925,Maybach,2005,62,-1,jdpower.com
4926,Mazda,2005,B-Series 2WD Truck,-1,jdpower.com
4927,Mazda,2005,B-Series 4WD Truck,-1,jdpower.com
4928,Mazda,2005,MPV,-1,jdpower.com
4929,Mazda,2005,MX-5 Miata,-1,jdpower.com
4930,Mazda,2005,Mazda3,-1,jdpower.com
4931,Mazda,2005,Mazda6,-1,jdpower.com
4932,Mazda,2005,Tribute,-1,jdpower.com
4933,Mercedes-Benz,2005,C-Class,-1,jdpower.com
4934,Mercedes-Benz,2005,CL-Class,-1,jdpower.com
4935,Mercedes-Benz,2005,CLK-Class,-1,jdpower.com
4936,Mercedes-Benz,2005,E-Class,-1,jdpower.com
4937,Mercedes-Benz,2005,G-Class,-1,jdpower.com
4938,Mercedes-Benz,2005,M-Class,-1,jdpower.com
4939,Mercedes-Benz,2005,S-Class,-1,jdpower.com
4940,Mercedes-Benz,2005,SL-Class,-1,jdpower.com
4941,Mercedes-Benz,2005,SLK-Class,-1,jdpower.com
4942,Mercedes-Benz,2005,SLR McLaren,-1,jdpower.com
4943,Mercury,2005,Grand Marquis,-1,jdpower.com
4944,Mercury,2005,Mariner,-1,jdpower.com
4945,Mercury,2005,Montego,-1,jdpower.com
4946,Mercury,2005,Monterey,-1,jdpower.com
4947,Mercury,2005,Mountaineer,-1,jdpower.com
4948,Mercury,2005,Sable,-1,jdpower.com
4949,MINI,2005,Cooper Convertible,-1,jdpower.com
4950,MINI,2005,Cooper Hardtop,-1,jdpower.com
4951,Mitsubishi,2005,Eclipse,-1,jdpower.com
4952,Mitsubishi,2005,Endeavor,-1,jdpower.com
4953,Mitsubishi,2005,Galant,-1,jdpower.com
4954,Mitsubishi,2005,Lancer,-1,jdpower.com
4955,Mitsubishi,2005,Montero,-1,jdpower.com
4956,Mitsubishi,2005,Outlander,-1,jdpower.com
4957,Nissan,2005,350Z,-1,jdpower.com
4958,Nissan,2005,Altima,-1,jdpower.com
4959,Nissan,2005,Armada,-1,jdpower.com
4960,Nissan,2005,Frontier 2WD,-1,jdpower.com
4961,Nissan,2005,Frontier 4WD,-1,jdpower.com
4962,Nissan,2005,Maxima,-1,jdpower.com
4963,Nissan,2005,Murano,-1,jdpower.com
4964,Nissan,2005,Pathfinder,-1,jdpower.com
4965,Nissan,2005,Quest,-1,jdpower.com
4966,Nissan,2005,Sentra,-1,jdpower.com
4967,Nissan,2005,Titan,-1,jdpower.com
4968,Nissan,2005,Xterra,-1,jdpower.com
4969,Pontiac,2005,Aztek,-1,jdpower.com
4970,Pontiac,2005,Bonneville,-1,jdpower.com
4971,Pontiac,2005,G6,-1,jdpower.com
4972,Pontiac,2005,GTO,-1,jdpower.com
4973,Pontiac,2005,Grand Am,-1,jdpower.com
4974,Pontiac,2005,Grand Prix,-1,jdpower.com
4975,Pontiac,2005,Montana,-1,jdpower.com
4976,Pontiac,2005,Montana SV6,-1,jdpower.com
4977,Pontiac,2005,Sunfire,-1,jdpower.com
4978,Pontiac,2005,Vibe,-1,jdpower.com
4979,Porsche,2005,911,-1,jdpower.com
4980,Porsche,2005,Boxster,-1,jdpower.com
4981,Porsche,2005,Cayenne,-1,jdpower.com
4982,Rolls-Royce,2005,-1,-1,jdpower.com
4983,Saab,2005,9-2X,-1,jdpower.com
4984,Saab,2005,9-3,-1,jdpower.com
4985,Saab,2005,9-5,-1,jdpower.com
4986,Saab,2005,9-7X,-1,jdpower.com
4987,Saturn,2005,Ion,-1,jdpower.com
4988,Saturn,2005,L-Series,-1,jdpower.com
4989,Saturn,2005,Relay,-1,jdpower.com
4990,Saturn,2005,VUE,-1,jdpower.com
4991,Subaru,2005,Baja,-1,jdpower.com
4992,Subaru,2005,Forester,-1,jdpower.com
4993,Subaru,2005,Impreza Sedan,-1,jdpower.com
4994,Subaru,2005,Impreza Wagon,-1,jdpower.com
4995,Subaru,2005,Legacy Sedan,-1,jdpower.com
4996,Subaru,2005,Legacy Wagon,-1,jdpower.com
4997,Suzuki,2005,Forenza,-1,jdpower.com
4998,Suzuki,2005,Reno,-1,jdpower.com
4999,Suzuki,2005,Verona,-1,jdpower.com
5000,Suzuki,2005,XL-7,-1,jdpower.com
5001,Toyota,2005,4Runner,-1,jdpower.com
5002,Toyota,2005,Avalon,-1,jdpower.com
5003,Toyota,2005,Camry,-1,jdpower.com
5004,Toyota,2005,Camry Solara,-1,jdpower.com
5005,Toyota,2005,Celica,-1,jdpower.com
5006,Toyota,2005,Corolla,-1,jdpower.com
5007,Toyota,2005,Echo,-1,jdpower.com
5008,Toyota,2005,Highlander,-1,jdpower.com
5009,Toyota,2005,Land Cruiser,-1,jdpower.com
5010,Toyota,2005,MR2 Spyder,-1,jdpower.com
5011,Toyota,2005,Matrix,-1,jdpower.com
5012,Toyota,2005,Prius,-1,jdpower.com
5013,Toyota,2005,RAV4,-1,jdpower.com
5014,Toyota,2005,Sequoia,-1,jdpower.com
5015,Toyota,2005,Sienna,-1,jdpower.com
5016,Toyota,2005,Tacoma,-1,jdpower.com
5017,Toyota,2005,Tundra,-1,jdpower.com
5018,Volkswagen,2005,GTI,-1,jdpower.com
5019,Volkswagen,2005,Jetta Sedan,-1,jdpower.com
5020,Volkswagen,2005,Jetta Sedan A5,-1,jdpower.com
5021,Volkswagen,2005,Jetta Wagon,-1,jdpower.com
5022,Volkswagen,2005,New Beetle Convertible,-1,jdpower.com
5023,Volkswagen,2005,New Beetle Coupe,-1,jdpower.com
5024,Volkswagen,2005,Passat Sedan,-1,jdpower.com
5025,Volkswagen,2005,Passat Wagon,-1,jdpower.com
5026,Volkswagen,2005,Phaeton,-1,jdpower.com
5027,Volkswagen,2005,Touareg,-1,jdpower.com
5028,Volvo,2005,S40,-1,jdpower.com
5029,Volvo,2005,S60,-1,jdpower.com
5030,Volvo,2005,S80,-1,jdpower.com
5031,Volvo,2005,V50,-1,jdpower.com
5032,Volvo,2005,V70,-1,jdpower.com
5033,Volvo,2005,XC70,-1,jdpower.com
5034,Volvo,2005,XC90,-1,jdpower.com
5035,Acura,2004,MDX,-1,jdpower.com
5036,Acura,2004,RL,-1,jdpower.com
5037,Acura,2004,RSX,-1,jdpower.com
5038,Acura,2004,TL,-1,jdpower.com
5039,Acura,2004,TSX,-1,jdpower.com
5040,Audi,2004,A4,-1,jdpower.com
5041,Audi,2004,A6,-1,jdpower.com
5042,Audi,2004,A8 L,-1,jdpower.com
5043,Audi,2004,S4,-1,jdpower.com
5044,Audi,2004,TT,-1,jdpower.com
5045,Audi,2004,allroad,-1,jdpower.com
5046,Bentley,2004,Arnage,-1,jdpower.com
5047,Bentley,2004,Continental,-1,jdpower.com
5048,BMW,2004,3 Series,-1,jdpower.com
5049,BMW,2004,5 Series,-1,jdpower.com
5050,BMW,2004,6 Series,-1,jdpower.com
5051,BMW,2004,7 Series,-1,jdpower.com
5052,BMW,2004,X3,-1,jdpower.com
5053,BMW,2004,X5,-1,jdpower.com
5054,BMW,2004,Z4,-1,jdpower.com
5055,Buick,2004,Century,-1,jdpower.com
5056,Buick,2004,LeSabre,-1,jdpower.com
5057,Buick,2004,Park Avenue,-1,jdpower.com
5058,Buick,2004,Rainier,-1,jdpower.com
5059,Buick,2004,Regal,-1,jdpower.com
5060,Buick,2004,Rendezvous,-1,jdpower.com
5061,Cadillac,2004,CTS,-1,jdpower.com
5062,Cadillac,2004,CTS-V,-1,jdpower.com
5063,Cadillac,2004,DeVille,-1,jdpower.com
5064,Cadillac,2004,Escalade,-1,jdpower.com
5065,Cadillac,2004,Escalade ESV,-1,jdpower.com
5066,Cadillac,2004,Escalade EXT,-1,jdpower.com
5067,Cadillac,2004,SRX,-1,jdpower.com
5068,Cadillac,2004,Seville,-1,jdpower.com
5069,Cadillac,2004,XLR,-1,jdpower.com
5070,Chevrolet,2004,Astro Passenger,-1,jdpower.com
5071,Chevrolet,2004,Aveo,-1,jdpower.com
5072,Chevrolet,2004,Blazer,-1,jdpower.com
5073,Chevrolet,2004,Cavalier,-1,jdpower.com
5074,Chevrolet,2004,Classic,-1,jdpower.com
5075,Chevrolet,2004,Colorado,-1,jdpower.com
5076,Chevrolet,2004,Express Passenger,-1,jdpower.com
5077,Chevrolet,2004,Impala,-1,jdpower.com
5078,Chevrolet,2004,Malibu,-1,jdpower.com
5079,Chevrolet,2004,Malibu Maxx,-1,jdpower.com
5080,Chevrolet,2004,Monte Carlo,-1,jdpower.com
5081,Chevrolet,2004,S-10,-1,jdpower.com
5082,Chevrolet,2004,SSR,-1,jdpower.com
5083,Chevrolet,2004,Silverado 1500,-1,jdpower.com
5084,Chevrolet,2004,Silverado 1500 Crew Cab,-1,jdpower.com
5085,Chevrolet,2004,Silverado 2500,-1,jdpower.com
5086,Chevrolet,2004,Silverado 2500 Crew Cab,-1,jdpower.com
5087,Chevrolet,2004,Silverado 2500HD,-1,jdpower.com
5088,Chevrolet,2004,Silverado 3500,-1,jdpower.com
5089,Chevrolet,2004,Silverado SS,-1,jdpower.com
5090,Chevrolet,2004,Suburban,-1,jdpower.com
5091,Chevrolet,2004,Tahoe,-1,jdpower.com
5092,Chevrolet,2004,Tahoe Special Service Veh,-1,jdpower.com
5093,Chevrolet,2004,TrailBlazer,-1,jdpower.com
5094,Chevrolet,2004,Venture,-1,jdpower.com
5095,Chrysler,2004,300M,-1,jdpower.com
5096,Chrysler,2004,Concorde,-1,jdpower.com
5097,Chrysler,2004,Crossfire,-1,jdpower.com
5098,Chrysler,2004,PT Cruiser,-1,jdpower.com
5099,Chrysler,2004,Pacifica,-1,jdpower.com
5100,Chrysler,2004,Sebring,-1,jdpower.com
5101,Chrysler,2004,Town and Country,-1,jdpower.com
5102,Dodge,2004,Caravan,-1,jdpower.com
5103,Dodge,2004,Dakota,-1,jdpower.com
5104,Dodge,2004,Durango,-1,jdpower.com
5105,Dodge,2004,Intrepid,-1,jdpower.com
5106,Dodge,2004,Neon,-1,jdpower.com
5107,Dodge,2004,Ram 1500,-1,jdpower.com
5108,Dodge,2004,Ram 2500,-1,jdpower.com
5109,Dodge,2004,Ram 3500,-1,jdpower.com
5110,Dodge,2004,Ram SRT-10,-1,jdpower.com
5111,Dodge,2004,Stratus,-1,jdpower.com
5112,Dodge,2004,Viper,-1,jdpower.com
5113,Ferrari,2004,360,-1,jdpower.com
5114,Ferrari,2004,575M Maranello,-1,jdpower.com
5115,Ford,2004,Crown Victoria,-1,jdpower.com
5116,Ford,2004,Econoline Wagon,-1,jdpower.com
5117,Ford,2004,Escape,-1,jdpower.com
5118,Ford,2004,Excursion,-1,jdpower.com
5119,Ford,2004,Expedition,-1,jdpower.com
5120,Ford,2004,Explorer,-1,jdpower.com
5121,Ford,2004,Explorer Sport Trac,-1,jdpower.com
5122,Ford,2004,F-150,-1,jdpower.com
5123,Ford,2004,F-150 Heritage,-1,jdpower.com
5124,Ford,2004,Focus,-1,jdpower.com
5125,Ford,2004,Freestar Wagon,-1,jdpower.com
5126,Ford,2004,Mustang,-1,jdpower.com
5127,Ford,2004,Police Interceptor,-1,jdpower.com
5128,Ford,2004,Ranger,-1,jdpower.com
5129,Ford,2004,Super Duty F-250,-1,jdpower.com
5130,Ford,2004,Super Duty F-350 DRW,-1,jdpower.com
5131,Ford,2004,Super Duty F-350 SRW,-1,jdpower.com
5132,Ford,2004,Taurus,-1,jdpower.com
5133,Ford,2004,Thunderbird,-1,jdpower.com
5134,GMC,2004,Canyon,-1,jdpower.com
5135,GMC,2004,Envoy,-1,jdpower.com
5136,GMC,2004,Envoy XL,-1,jdpower.com
